"gsid","index_no","station","district","year","month","day","max_temp"
"199","1405","Taplejung","Taplejung","2016","07","06","25"
"199","1405","Taplejung","Taplejung","2016","07","07","25.5"
"199","1405","Taplejung","Taplejung","2016","07","08","26.7"
"199","1405","Taplejung","Taplejung","2016","07","09","27"
"199","1405","Taplejung","Taplejung","2016","07","10","26.4"
"199","1405","Taplejung","Taplejung","2016","07","11","27.3"
"199","1405","Taplejung","Taplejung","2016","07","12","26.5"
"199","1405","Taplejung","Taplejung","2016","07","13","28"
"199","1405","Taplejung","Taplejung","2016","07","14","27.9"
"199","1405","Taplejung","Taplejung","2016","07","15","27.4"
"199","1405","Taplejung","Taplejung","2016","07","16","26.4"
"199","1405","Taplejung","Taplejung","2016","07","17","27.1"
"199","1405","Taplejung","Taplejung","2016","07","18","25"
"199","1405","Taplejung","Taplejung","2016","07","19","24.8"
"199","1405","Taplejung","Taplejung","2016","07","20","25"
"199","1405","Taplejung","Taplejung","2016","07","21","25.4"
"199","1405","Taplejung","Taplejung","2016","07","22","22.6"
"199","1405","Taplejung","Taplejung","2016","07","23","24"
"199","1405","Taplejung","Taplejung","2016","07","24","23.5"
"199","1405","Taplejung","Taplejung","2016","07","25","21.5"
"199","1405","Taplejung","Taplejung","2016","07","26","22.8"
"199","1405","Taplejung","Taplejung","2016","07","27","21.8"
"199","1405","Taplejung","Taplejung","2016","07","28","24.4"
"199","1405","Taplejung","Taplejung","2016","07","29","26.6"
"199","1405","Taplejung","Taplejung","2016","07","30","25"
"199","1405","Taplejung","Taplejung","2016","07","31","28.2"
"199","1405","Taplejung","Taplejung","2016","08","01","28"
"199","1405","Taplejung","Taplejung","2016","08","02","28.2"
"199","1405","Taplejung","Taplejung","2016","08","03","28.7"
"199","1405","Taplejung","Taplejung","2016","08","04","28.2"
"199","1405","Taplejung","Taplejung","2016","08","05","27.6"
"199","1405","Taplejung","Taplejung","2016","08","06","28.2"
"199","1405","Taplejung","Taplejung","2016","08","07","27.8"
"199","1405","Taplejung","Taplejung","2016","08","08","27.5"
"199","1405","Taplejung","Taplejung","2016","08","09","28.6"
"199","1405","Taplejung","Taplejung","2016","08","10","26.5"
"199","1405","Taplejung","Taplejung","2016","08","11","24.2"
"199","1405","Taplejung","Taplejung","2016","08","12","25.5"
"199","1405","Taplejung","Taplejung","2016","08","13","28.2"
"199","1405","Taplejung","Taplejung","2016","08","14","29"
"199","1405","Taplejung","Taplejung","2016","08","15","29"
"199","1405","Taplejung","Taplejung","2016","08","16","29.4"
"199","1405","Taplejung","Taplejung","2016","08","17","27.1"
"199","1405","Taplejung","Taplejung","2016","08","18","27.6"
"199","1405","Taplejung","Taplejung","2016","08","19","28.4"
"199","1405","Taplejung","Taplejung","2016","08","20","28.4"
"199","1405","Taplejung","Taplejung","2016","08","21","29"
"199","1405","Taplejung","Taplejung","2016","08","22","24.2"
"199","1405","Taplejung","Taplejung","2016","08","23","26.7"
"199","1405","Taplejung","Taplejung","2016","08","24","27.3"
"199","1405","Taplejung","Taplejung","2016","08","25","29"
"199","1405","Taplejung","Taplejung","2016","08","26","27.7"
"199","1405","Taplejung","Taplejung","2016","08","27","28.5"
"199","1405","Taplejung","Taplejung","2016","08","28","28.5"
"199","1405","Taplejung","Taplejung","2016","08","29","28.4"
"199","1405","Taplejung","Taplejung","2016","08","30","27.4"
"199","1405","Taplejung","Taplejung","2016","08","31","26.4"
"199","1405","Taplejung","Taplejung","2016","09","01","24.9"
"199","1405","Taplejung","Taplejung","2016","09","02","24.5"
"199","1405","Taplejung","Taplejung","2016","09","03","24.7"
"199","1405","Taplejung","Taplejung","2016","09","04","27.1"
"199","1405","Taplejung","Taplejung","2016","09","05","26.1"
"199","1405","Taplejung","Taplejung","2016","09","06","28"
"199","1405","Taplejung","Taplejung","2016","09","07","23.9"
"199","1405","Taplejung","Taplejung","2016","09","08","27"
"199","1405","Taplejung","Taplejung","2016","09","09","26.7"
"199","1405","Taplejung","Taplejung","2016","09","10","24.2"
"199","1405","Taplejung","Taplejung","2016","09","11","22.9"
"199","1405","Taplejung","Taplejung","2016","09","12","20.9"
"199","1405","Taplejung","Taplejung","2016","09","13","24.4"
"199","1405","Taplejung","Taplejung","2016","09","14","27.2"
"199","1405","Taplejung","Taplejung","2016","09","15","27"
"199","1405","Taplejung","Taplejung","2016","09","16","27.5"
"199","1405","Taplejung","Taplejung","2016","09","17","25.8"
"199","1405","Taplejung","Taplejung","2016","09","18","26.2"
"199","1405","Taplejung","Taplejung","2016","09","19","26.2"
"199","1405","Taplejung","Taplejung","2016","09","20","25.2"
"199","1405","Taplejung","Taplejung","2016","09","21","18.7"
"199","1405","Taplejung","Taplejung","2016","09","22","25.8"
"199","1405","Taplejung","Taplejung","2016","09","23","24.2"
"199","1405","Taplejung","Taplejung","2016","09","24","24.4"
"199","1405","Taplejung","Taplejung","2016","09","25","17.6"
"199","1405","Taplejung","Taplejung","2016","09","26","22.2"
"199","1405","Taplejung","Taplejung","2016","09","27","25"
"199","1405","Taplejung","Taplejung","2016","09","28","25.4"
"199","1405","Taplejung","Taplejung","2016","09","29","25.5"
"199","1405","Taplejung","Taplejung","2016","09","30","27.5"
"199","1405","Taplejung","Taplejung","2016","10","01","27"
"199","1405","Taplejung","Taplejung","2016","10","02","27.4"
"199","1405","Taplejung","Taplejung","2016","10","03","27.8"
"199","1405","Taplejung","Taplejung","2016","10","04","25.4"
"199","1405","Taplejung","Taplejung","2016","10","05","23.5"
"199","1405","Taplejung","Taplejung","2016","10","06","25.9"
"199","1405","Taplejung","Taplejung","2016","10","07","24.4"
"199","1405","Taplejung","Taplejung","2016","10","08","24"
"199","1405","Taplejung","Taplejung","2016","10","09","21.2"
"199","1405","Taplejung","Taplejung","2016","10","10","25.4"
"199","1405","Taplejung","Taplejung","2016","10","11","23.6"
"199","1405","Taplejung","Taplejung","2016","10","12","20"
"199","1405","Taplejung","Taplejung","2016","10","13","21.2"
"199","1405","Taplejung","Taplejung","2016","10","14","20"
"199","1405","Taplejung","Taplejung","2016","10","15","24.7"
"199","1405","Taplejung","Taplejung","2016","10","16","25.3"
"199","1405","Taplejung","Taplejung","2016","10","17","24.5"
"199","1405","Taplejung","Taplejung","2016","10","18","24.6"
"199","1405","Taplejung","Taplejung","2016","10","19","24.4"
"199","1405","Taplejung","Taplejung","2016","10","20","23.2"
"199","1405","Taplejung","Taplejung","2016","10","21","23.6"
"199","1405","Taplejung","Taplejung","2016","10","22","23"
"199","1405","Taplejung","Taplejung","2016","10","23","23.2"
"199","1405","Taplejung","Taplejung","2016","10","24","23.4"
"199","1405","Taplejung","Taplejung","2016","10","25","23.5"
"199","1405","Taplejung","Taplejung","2016","10","26","24"
"199","1405","Taplejung","Taplejung","2016","10","27","23.2"
"199","1405","Taplejung","Taplejung","2016","10","28","22.2"
"199","1405","Taplejung","Taplejung","2016","10","29","22"
"199","1405","Taplejung","Taplejung","2016","10","30","22.8"
"199","1405","Taplejung","Taplejung","2016","10","31","23.5"
"199","1405","Taplejung","Taplejung","2016","11","01","24"
"199","1405","Taplejung","Taplejung","2016","11","02","24.7"
"199","1405","Taplejung","Taplejung","2016","11","03","23.8"
"199","1405","Taplejung","Taplejung","2016","11","04","23.9"
"199","1405","Taplejung","Taplejung","2016","11","05","21.5"
"199","1405","Taplejung","Taplejung","2016","11","06","22"
"199","1405","Taplejung","Taplejung","2016","11","07","21.2"
"199","1405","Taplejung","Taplejung","2016","11","08","20.9"
"199","1405","Taplejung","Taplejung","2016","11","09","21"
"199","1405","Taplejung","Taplejung","2016","11","10","21"
"199","1405","Taplejung","Taplejung","2016","11","11","22.1"
"199","1405","Taplejung","Taplejung","2016","11","12","21.9"
"199","1405","Taplejung","Taplejung","2016","11","13","21"
"199","1405","Taplejung","Taplejung","2016","11","14","20.7"
"199","1405","Taplejung","Taplejung","2016","11","15","20.6"
"199","1405","Taplejung","Taplejung","2016","11","16","20.8"
"199","1405","Taplejung","Taplejung","2016","11","17","19.2"
"199","1405","Taplejung","Taplejung","2016","11","18","20.4"
"199","1405","Taplejung","Taplejung","2016","11","19","19.4"
"199","1405","Taplejung","Taplejung","2016","11","20","19.9"
"199","1405","Taplejung","Taplejung","2016","11","21","20.9"
"199","1405","Taplejung","Taplejung","2016","11","22","20.9"
"199","1405","Taplejung","Taplejung","2016","11","23","19.6"
"199","1405","Taplejung","Taplejung","2016","11","24","20"
"199","1405","Taplejung","Taplejung","2016","11","25","19.5"
"199","1405","Taplejung","Taplejung","2016","11","26","21.3"
"199","1405","Taplejung","Taplejung","2016","11","27","21.4"
"199","1405","Taplejung","Taplejung","2016","11","28","19.5"
"199","1405","Taplejung","Taplejung","2016","11","29","22.1"
"199","1405","Taplejung","Taplejung","2016","11","30","20.7"
"199","1405","Taplejung","Taplejung","2017","01","01","17.6"
"199","1405","Taplejung","Taplejung","2017","01","02","17.4"
"199","1405","Taplejung","Taplejung","2017","01","03","17.6"
"199","1405","Taplejung","Taplejung","2017","01","04","17.7"
"199","1405","Taplejung","Taplejung","2017","01","05","17"
"199","1405","Taplejung","Taplejung","2017","01","06","15.8"
"199","1405","Taplejung","Taplejung","2017","01","07","15.5"
"199","1405","Taplejung","Taplejung","2017","01","08","15.2"
"199","1405","Taplejung","Taplejung","2017","01","09","15.5"
"199","1405","Taplejung","Taplejung","2017","01","10","13.7"
"199","1405","Taplejung","Taplejung","2017","01","11","12.8"
"199","1405","Taplejung","Taplejung","2017","01","12","14.2"
"199","1405","Taplejung","Taplejung","2017","01","13","15.4"
"199","1405","Taplejung","Taplejung","2017","01","14","14"
"199","1405","Taplejung","Taplejung","2017","01","15","15.6"
"199","1405","Taplejung","Taplejung","2017","01","16","16"
"199","1405","Taplejung","Taplejung","2017","01","17","14.8"
"199","1405","Taplejung","Taplejung","2017","01","18","16"
"199","1405","Taplejung","Taplejung","2017","01","19","17.4"
"199","1405","Taplejung","Taplejung","2017","01","20","19"
"199","1405","Taplejung","Taplejung","2017","01","21","18.5"
"199","1405","Taplejung","Taplejung","2017","01","22","19.2"
"199","1405","Taplejung","Taplejung","2017","01","23","18.4"
"199","1405","Taplejung","Taplejung","2017","01","24","18.8"
"199","1405","Taplejung","Taplejung","2017","01","25","21.9"
"199","1405","Taplejung","Taplejung","2017","01","26","21.2"
"199","1405","Taplejung","Taplejung","2017","01","27","17.5"
"199","1405","Taplejung","Taplejung","2017","01","28","17.5"
"199","1405","Taplejung","Taplejung","2017","01","29","17.2"
"199","1405","Taplejung","Taplejung","2017","01","30","17.8"
"199","1405","Taplejung","Taplejung","2017","01","31","17.6"
"199","1405","Taplejung","Taplejung","2017","02","01","18.4"
"199","1405","Taplejung","Taplejung","2017","02","02","17.8"
"199","1405","Taplejung","Taplejung","2017","02","03","19"
"199","1405","Taplejung","Taplejung","2017","02","04","21.5"
"199","1405","Taplejung","Taplejung","2017","02","05","21.6"
"199","1405","Taplejung","Taplejung","2017","02","06","18.8"
"199","1405","Taplejung","Taplejung","2017","02","07","19"
"199","1405","Taplejung","Taplejung","2017","02","08","18.4"
"199","1405","Taplejung","Taplejung","2017","02","09","18.7"
"199","1405","Taplejung","Taplejung","2017","02","10","17.6"
"199","1405","Taplejung","Taplejung","2017","02","11","18.4"
"199","1405","Taplejung","Taplejung","2017","02","12","17.4"
"199","1405","Taplejung","Taplejung","2017","02","13","17.9"
"199","1405","Taplejung","Taplejung","2017","02","14","17.5"
"199","1405","Taplejung","Taplejung","2017","02","15","19.5"
"199","1405","Taplejung","Taplejung","2017","02","16","19.5"
"199","1405","Taplejung","Taplejung","2017","02","17","20"
"199","1405","Taplejung","Taplejung","2017","02","18","20.1"
"199","1405","Taplejung","Taplejung","2017","02","19","19.5"
"199","1405","Taplejung","Taplejung","2017","02","20","19.5"
"199","1405","Taplejung","Taplejung","2017","02","21","21"
"199","1405","Taplejung","Taplejung","2017","02","22","20.2"
"199","1405","Taplejung","Taplejung","2017","02","23","19.2"
"199","1405","Taplejung","Taplejung","2017","02","24","17.2"
"199","1405","Taplejung","Taplejung","2017","02","25","15"
"199","1405","Taplejung","Taplejung","2017","02","26","16.2"
"199","1405","Taplejung","Taplejung","2017","02","27","18"
"199","1405","Taplejung","Taplejung","2017","02","28","18.8"
"199","1405","Taplejung","Taplejung","2017","03","01","19.3"
"199","1405","Taplejung","Taplejung","2017","03","02","19.7"
"199","1405","Taplejung","Taplejung","2017","03","03","23.5"
"199","1405","Taplejung","Taplejung","2017","03","04","22.1"
"199","1405","Taplejung","Taplejung","2017","03","05","21.8"
"199","1405","Taplejung","Taplejung","2017","03","06","20"
"199","1405","Taplejung","Taplejung","2017","03","07","19.5"
"199","1405","Taplejung","Taplejung","2017","03","08","18.5"
"199","1405","Taplejung","Taplejung","2017","03","09","17.6"
"199","1405","Taplejung","Taplejung","2017","03","10","17.4"
"199","1405","Taplejung","Taplejung","2017","03","11","12"
"199","1405","Taplejung","Taplejung","2017","03","12","16.2"
"199","1405","Taplejung","Taplejung","2017","03","13","17.4"
"199","1405","Taplejung","Taplejung","2017","03","14","17"
"199","1405","Taplejung","Taplejung","2017","03","15","18.6"
"199","1405","Taplejung","Taplejung","2017","03","16","18.8"
"199","1405","Taplejung","Taplejung","2017","03","17","13.9"
"199","1405","Taplejung","Taplejung","2017","03","18","17.2"
"199","1405","Taplejung","Taplejung","2017","03","19","16.5"
"199","1405","Taplejung","Taplejung","2017","03","20","16.6"
"199","1405","Taplejung","Taplejung","2017","03","21","18.3"
"199","1405","Taplejung","Taplejung","2017","03","22","19.6"
"199","1405","Taplejung","Taplejung","2017","03","23","22.4"
"199","1405","Taplejung","Taplejung","2017","03","24","23"
"199","1405","Taplejung","Taplejung","2017","03","25","22.5"
"199","1405","Taplejung","Taplejung","2017","03","26","20.4"
"199","1405","Taplejung","Taplejung","2017","03","27","22.9"
"199","1405","Taplejung","Taplejung","2017","03","28","22"
"199","1405","Taplejung","Taplejung","2017","03","29","19.8"
"199","1405","Taplejung","Taplejung","2017","03","30","22.6"
"199","1405","Taplejung","Taplejung","2017","03","31","24.6"
"199","1405","Taplejung","Taplejung","2017","04","01","22.5"
"199","1405","Taplejung","Taplejung","2017","04","02","23.2"
"199","1405","Taplejung","Taplejung","2017","04","03","22.4"
"199","1405","Taplejung","Taplejung","2017","04","04","22.1"
"199","1405","Taplejung","Taplejung","2017","04","05","23.2"
"199","1405","Taplejung","Taplejung","2017","04","06","23.6"
"199","1405","Taplejung","Taplejung","2017","04","07","23.8"
"199","1405","Taplejung","Taplejung","2017","04","08","27.6"
"199","1405","Taplejung","Taplejung","2017","04","09","26"
"199","1405","Taplejung","Taplejung","2017","04","10","23.8"
"199","1405","Taplejung","Taplejung","2017","04","11","22.5"
"199","1405","Taplejung","Taplejung","2017","04","12","22.5"
"199","1405","Taplejung","Taplejung","2017","04","13","23.5"
"199","1405","Taplejung","Taplejung","2017","04","14","25"
"199","1405","Taplejung","Taplejung","2017","04","15","18"
"199","1405","Taplejung","Taplejung","2017","04","16","24"
"199","1405","Taplejung","Taplejung","2017","04","17","24.2"
"199","1405","Taplejung","Taplejung","2017","04","18","26"
"199","1405","Taplejung","Taplejung","2017","04","19","26.1"
"199","1405","Taplejung","Taplejung","2017","04","20","23"
"199","1405","Taplejung","Taplejung","2017","04","21","24.4"
"199","1405","Taplejung","Taplejung","2017","04","22","23.6"
"199","1405","Taplejung","Taplejung","2017","04","23","20.4"
"199","1405","Taplejung","Taplejung","2017","04","24","24.2"
"199","1405","Taplejung","Taplejung","2017","04","25","24.6"
"199","1405","Taplejung","Taplejung","2017","04","26","25.1"
"199","1405","Taplejung","Taplejung","2017","04","27","26"
"199","1405","Taplejung","Taplejung","2017","04","28","26.4"
"199","1405","Taplejung","Taplejung","2017","04","29","24"
"199","1405","Taplejung","Taplejung","2017","04","30","24.4"
"199","1405","Taplejung","Taplejung","2017","05","01","22.2"
"199","1405","Taplejung","Taplejung","2017","05","02","23.2"
"199","1405","Taplejung","Taplejung","2017","05","03","23.3"
"199","1405","Taplejung","Taplejung","2017","05","04","23.5"
"199","1405","Taplejung","Taplejung","2017","05","05","25"
"199","1405","Taplejung","Taplejung","2017","05","06","20.8"
"199","1405","Taplejung","Taplejung","2017","05","07","25.1"
"199","1405","Taplejung","Taplejung","2017","05","08","25.4"
"199","1405","Taplejung","Taplejung","2017","05","09","20"
"199","1405","Taplejung","Taplejung","2017","05","10","23.5"
"199","1405","Taplejung","Taplejung","2017","05","11","22.5"
"199","1405","Taplejung","Taplejung","2017","05","12","26"
"199","1405","Taplejung","Taplejung","2017","05","13","24.8"
"199","1405","Taplejung","Taplejung","2017","05","14","26"
"199","1405","Taplejung","Taplejung","2017","05","15","19.8"
"199","1405","Taplejung","Taplejung","2017","05","16","25.4"
"199","1405","Taplejung","Taplejung","2017","05","17","24.3"
"199","1405","Taplejung","Taplejung","2017","05","18","25.5"
"199","1405","Taplejung","Taplejung","2017","05","19","25.8"
"199","1405","Taplejung","Taplejung","2017","05","20","25.5"
"199","1405","Taplejung","Taplejung","2017","05","21","26"
"199","1405","Taplejung","Taplejung","2017","05","22","26.5"
"199","1405","Taplejung","Taplejung","2017","05","23","26"
"199","1405","Taplejung","Taplejung","2017","05","24","27"
"199","1405","Taplejung","Taplejung","2017","05","25","26.5"
"199","1405","Taplejung","Taplejung","2017","05","26","24"
"199","1405","Taplejung","Taplejung","2017","05","27","24.2"
"199","1405","Taplejung","Taplejung","2017","05","28","24.8"
"199","1405","Taplejung","Taplejung","2017","05","29","26.1"
"199","1405","Taplejung","Taplejung","2017","05","30","25.6"
"199","1405","Taplejung","Taplejung","2017","05","31","26.5"
"199","1405","Taplejung","Taplejung","2017","06","01","25.7"
"199","1405","Taplejung","Taplejung","2017","06","02","25"
"199","1405","Taplejung","Taplejung","2017","06","03","24.9"
"199","1405","Taplejung","Taplejung","2017","06","04","27.5"
"199","1405","Taplejung","Taplejung","2017","06","05","27"
"199","1405","Taplejung","Taplejung","2017","06","06","27.6"
"199","1405","Taplejung","Taplejung","2017","06","07","28"
"199","1405","Taplejung","Taplejung","2017","06","08","23.2"
"199","1405","Taplejung","Taplejung","2017","06","09","26.6"
"199","1405","Taplejung","Taplejung","2017","06","10","27.2"
"199","1405","Taplejung","Taplejung","2017","06","11","27.2"
"199","1405","Taplejung","Taplejung","2017","06","12","27.4"
"199","1405","Taplejung","Taplejung","2017","06","13","26.6"
"199","1405","Taplejung","Taplejung","2017","06","14","28.5"
"199","1405","Taplejung","Taplejung","2017","06","15","26.8"
"199","1405","Taplejung","Taplejung","2017","06","16","26"
"199","1405","Taplejung","Taplejung","2017","06","17","26.9"
"199","1405","Taplejung","Taplejung","2017","06","18","27.5"
"199","1405","Taplejung","Taplejung","2017","06","19","27.5"
"199","1405","Taplejung","Taplejung","2017","06","20","25.5"
"199","1405","Taplejung","Taplejung","2017","06","21","26.5"
"199","1405","Taplejung","Taplejung","2017","06","22","26.6"
"199","1405","Taplejung","Taplejung","2017","06","23","26.9"
"199","1405","Taplejung","Taplejung","2017","06","24","28"
"199","1405","Taplejung","Taplejung","2017","06","25","27.2"
"199","1405","Taplejung","Taplejung","2017","06","26","27.2"
"199","1405","Taplejung","Taplejung","2017","06","27","28.8"
"199","1405","Taplejung","Taplejung","2017","06","28","28"
"199","1405","Taplejung","Taplejung","2017","06","29","27.4"
"199","1405","Taplejung","Taplejung","2017","06","30","28.1"
"199","1405","Taplejung","Taplejung","2017","07","01","26.9"
"199","1405","Taplejung","Taplejung","2017","07","02","28.1"
"199","1405","Taplejung","Taplejung","2017","07","03","26.5"
"199","1405","Taplejung","Taplejung","2017","07","04","25.1"
"199","1405","Taplejung","Taplejung","2017","07","05","25.8"
"199","1405","Taplejung","Taplejung","2017","07","06","24"
"199","1405","Taplejung","Taplejung","2017","07","07","26.5"
"199","1405","Taplejung","Taplejung","2017","07","08","27.4"
"199","1405","Taplejung","Taplejung","2017","07","09","25"
"199","1405","Taplejung","Taplejung","2017","07","10","24.5"
"199","1405","Taplejung","Taplejung","2017","07","11","22.5"
"199","1405","Taplejung","Taplejung","2017","07","12","26.6"
"199","1405","Taplejung","Taplejung","2017","07","13","26.5"
"199","1405","Taplejung","Taplejung","2017","07","14","28.4"
"199","1405","Taplejung","Taplejung","2017","07","15","27.6"
"199","1405","Taplejung","Taplejung","2017","07","16","27"
"199","1405","Taplejung","Taplejung","2017","07","17","29.5"
"199","1405","Taplejung","Taplejung","2017","07","18","29"
"199","1405","Taplejung","Taplejung","2017","07","19","26.6"
"199","1405","Taplejung","Taplejung","2017","07","20","28.2"
"199","1405","Taplejung","Taplejung","2017","07","21","25.6"
"199","1405","Taplejung","Taplejung","2017","07","22","27.4"
"199","1405","Taplejung","Taplejung","2017","07","23","26.7"
"199","1405","Taplejung","Taplejung","2017","07","24","23.5"
"199","1405","Taplejung","Taplejung","2017","07","25","26"
"199","1405","Taplejung","Taplejung","2017","07","26","23"
"199","1405","Taplejung","Taplejung","2017","07","27","27.5"
"199","1405","Taplejung","Taplejung","2017","07","28","27.2"
"199","1405","Taplejung","Taplejung","2017","07","29","23.7"
"199","1405","Taplejung","Taplejung","2017","07","30","27.2"
"199","1405","Taplejung","Taplejung","2017","07","31","27.6"
"199","1405","Taplejung","Taplejung","2017","08","01","27.8"
"199","1405","Taplejung","Taplejung","2017","08","02","26.5"
"199","1405","Taplejung","Taplejung","2017","08","03","27"
"199","1405","Taplejung","Taplejung","2017","08","04","27.2"
"199","1405","Taplejung","Taplejung","2017","08","05","26.1"
"199","1405","Taplejung","Taplejung","2017","08","06","28.4"
"199","1405","Taplejung","Taplejung","2017","08","07","28.1"
"199","1405","Taplejung","Taplejung","2017","08","08","27.6"
"199","1405","Taplejung","Taplejung","2017","08","09","24.2"
"199","1405","Taplejung","Taplejung","2017","08","10","20.9"
"199","1405","Taplejung","Taplejung","2017","08","11","25.4"
"199","1405","Taplejung","Taplejung","2017","08","12","22.9"
"199","1405","Taplejung","Taplejung","2017","08","13","24"
"199","1405","Taplejung","Taplejung","2017","08","14","25.7"
"199","1405","Taplejung","Taplejung","2017","08","15","26"
"199","1405","Taplejung","Taplejung","2017","08","16","27.1"
"199","1405","Taplejung","Taplejung","2017","08","17","26.5"
"199","1405","Taplejung","Taplejung","2017","08","18","26.4"
"199","1405","Taplejung","Taplejung","2017","08","19","26.2"
"199","1405","Taplejung","Taplejung","2017","08","20","26.2"
"199","1405","Taplejung","Taplejung","2017","08","21","27.5"
"199","1405","Taplejung","Taplejung","2017","08","22","27"
"199","1405","Taplejung","Taplejung","2017","08","23","27.5"
"199","1405","Taplejung","Taplejung","2017","08","24","26.2"
"199","1405","Taplejung","Taplejung","2017","08","25","28"
"199","1405","Taplejung","Taplejung","2017","08","26","28.1"
"199","1405","Taplejung","Taplejung","2017","08","27","23.7"
"199","1405","Taplejung","Taplejung","2017","08","28","27"
"199","1405","Taplejung","Taplejung","2017","08","29","27.4"
"199","1405","Taplejung","Taplejung","2017","08","30","27"
"199","1405","Taplejung","Taplejung","2017","08","31","26.5"
"199","1405","Taplejung","Taplejung","2017","09","01","26.6"
"199","1405","Taplejung","Taplejung","2017","09","02","26.5"
"199","1405","Taplejung","Taplejung","2017","09","03","24"
"199","1405","Taplejung","Taplejung","2017","09","04","26.9"
"199","1405","Taplejung","Taplejung","2017","09","05","27.2"
"199","1405","Taplejung","Taplejung","2017","09","06","27"
"199","1405","Taplejung","Taplejung","2017","09","07","27.5"
"199","1405","Taplejung","Taplejung","2017","09","08","28"
"199","1405","Taplejung","Taplejung","2017","09","09","26.6"
"199","1405","Taplejung","Taplejung","2017","09","10","26.5"
"199","1405","Taplejung","Taplejung","2017","09","11","25.6"
"199","1405","Taplejung","Taplejung","2017","09","12","26.1"
"199","1405","Taplejung","Taplejung","2017","09","13","26.6"
"199","1405","Taplejung","Taplejung","2017","09","14","26.5"
"199","1405","Taplejung","Taplejung","2017","09","15","26.9"
"199","1405","Taplejung","Taplejung","2017","09","16","28.4"
"199","1405","Taplejung","Taplejung","2017","09","17","29"
"199","1405","Taplejung","Taplejung","2017","09","18","26"
"199","1405","Taplejung","Taplejung","2017","09","19","25.2"
"199","1405","Taplejung","Taplejung","2017","09","20","23.6"
"199","1405","Taplejung","Taplejung","2017","09","21","24.8"
"199","1405","Taplejung","Taplejung","2017","09","22","26.5"
"199","1405","Taplejung","Taplejung","2017","09","23","26.5"
"199","1405","Taplejung","Taplejung","2017","09","24","26.4"
"199","1405","Taplejung","Taplejung","2017","09","25","26.2"
"199","1405","Taplejung","Taplejung","2017","09","26","27"
"199","1405","Taplejung","Taplejung","2017","09","27","27"
"199","1405","Taplejung","Taplejung","2017","09","28","26.8"
"199","1405","Taplejung","Taplejung","2017","09","29","26.5"
"199","1405","Taplejung","Taplejung","2017","09","30","25"
"199","1405","Taplejung","Taplejung","2017","10","01","25.6"
"199","1405","Taplejung","Taplejung","2017","10","02","25"
"199","1405","Taplejung","Taplejung","2017","10","03","25.8"
"199","1405","Taplejung","Taplejung","2017","10","04","27"
"199","1405","Taplejung","Taplejung","2017","10","05","27"
"199","1405","Taplejung","Taplejung","2017","10","06","27.6"
"199","1405","Taplejung","Taplejung","2017","10","07","27.5"
"199","1405","Taplejung","Taplejung","2017","10","08","27"
"199","1405","Taplejung","Taplejung","2017","10","09","26.5"
"199","1405","Taplejung","Taplejung","2017","10","10","21.2"
"199","1405","Taplejung","Taplejung","2017","10","11","23"
"199","1405","Taplejung","Taplejung","2017","10","12","26.5"
"199","1405","Taplejung","Taplejung","2017","10","13","25.6"
"199","1405","Taplejung","Taplejung","2017","10","14","25.5"
"199","1405","Taplejung","Taplejung","2017","10","15","24.5"
"199","1405","Taplejung","Taplejung","2017","10","16","24.5"
"199","1405","Taplejung","Taplejung","2017","10","17","26"
"199","1405","Taplejung","Taplejung","2017","10","18","27"
"199","1405","Taplejung","Taplejung","2017","10","19","25.8"
"199","1405","Taplejung","Taplejung","2017","10","20","24"
"199","1405","Taplejung","Taplejung","2017","10","21","24"
"199","1405","Taplejung","Taplejung","2017","10","22","22"
"199","1405","Taplejung","Taplejung","2017","10","23","23.4"
"199","1405","Taplejung","Taplejung","2017","10","24","22"
"199","1405","Taplejung","Taplejung","2017","10","25","21.4"
"199","1405","Taplejung","Taplejung","2017","10","26","21.6"
"199","1405","Taplejung","Taplejung","2017","10","27","22.6"
"199","1405","Taplejung","Taplejung","2017","10","28","22.1"
"199","1405","Taplejung","Taplejung","2017","10","29","21.6"
"199","1405","Taplejung","Taplejung","2017","10","30","22.2"
"199","1405","Taplejung","Taplejung","2017","10","31","20.7"
"199","1405","Taplejung","Taplejung","2017","11","01","21"
"199","1405","Taplejung","Taplejung","2017","11","02","22.2"
"199","1405","Taplejung","Taplejung","2017","11","03","22.6"
"199","1405","Taplejung","Taplejung","2017","11","04","22.5"
"199","1405","Taplejung","Taplejung","2017","11","05","23.6"
"199","1405","Taplejung","Taplejung","2017","11","06","22.6"
"199","1405","Taplejung","Taplejung","2017","11","07","23.2"
"199","1405","Taplejung","Taplejung","2017","11","08","22.8"
"199","1405","Taplejung","Taplejung","2017","11","09","23"
"199","1405","Taplejung","Taplejung","2017","11","10","21"
"199","1405","Taplejung","Taplejung","2017","11","11","22.2"
"199","1405","Taplejung","Taplejung","2017","11","12","21"
"199","1405","Taplejung","Taplejung","2017","11","13","20.4"
"199","1405","Taplejung","Taplejung","2017","11","14","21.2"
"199","1405","Taplejung","Taplejung","2017","11","15","20.6"
"199","1405","Taplejung","Taplejung","2017","11","16","21.9"
"199","1405","Taplejung","Taplejung","2017","11","17","21.7"
"199","1405","Taplejung","Taplejung","2017","11","18","23.2"
"199","1405","Taplejung","Taplejung","2017","11","19","21.8"
"199","1405","Taplejung","Taplejung","2017","11","20","21.5"
