"gsid","index_no","station","district","year","month","day","min_temp"
"168","1319","Biratnagar Airport","Morang","2016","03","14","17.3"
"168","1319","Biratnagar Airport","Morang","2016","03","15","14.4"
"168","1319","Biratnagar Airport","Morang","2016","03","16","16.5"
"168","1319","Biratnagar Airport","Morang","2016","03","17","14.2"
"168","1319","Biratnagar Airport","Morang","2016","03","18","13.7"
"168","1319","Biratnagar Airport","Morang","2016","03","19","15.4"
"168","1319","Biratnagar Airport","Morang","2016","03","20","18.4"
"168","1319","Biratnagar Airport","Morang","2016","03","21","19"
"168","1319","Biratnagar Airport","Morang","2016","03","22","16.7"
"168","1319","Biratnagar Airport","Morang","2016","03","23","12.4"
"168","1319","Biratnagar Airport","Morang","2016","03","24","16.6"
"168","1319","Biratnagar Airport","Morang","2016","03","25","17"
"168","1319","Biratnagar Airport","Morang","2016","03","26","18.2"
"168","1319","Biratnagar Airport","Morang","2016","03","27","20"
"168","1319","Biratnagar Airport","Morang","2016","03","28","20"
"168","1319","Biratnagar Airport","Morang","2016","03","29","16.5"
"168","1319","Biratnagar Airport","Morang","2016","03","30","21.8"
"168","1319","Biratnagar Airport","Morang","2016","03","31","20.2"
"168","1319","Biratnagar Airport","Morang","2016","04","01","19"
"168","1319","Biratnagar Airport","Morang","2016","04","02","20"
"168","1319","Biratnagar Airport","Morang","2016","04","03","20"
"168","1319","Biratnagar Airport","Morang","2016","04","04","22.5"
"168","1319","Biratnagar Airport","Morang","2016","04","05","23"
"168","1319","Biratnagar Airport","Morang","2016","04","06","23.8"
"168","1319","Biratnagar Airport","Morang","2016","04","07","23.5"
"168","1319","Biratnagar Airport","Morang","2016","04","08","20"
"168","1319","Biratnagar Airport","Morang","2016","04","09","20"
"168","1319","Biratnagar Airport","Morang","2016","04","10","20"
"168","1319","Biratnagar Airport","Morang","2016","04","11","22.5"
"168","1319","Biratnagar Airport","Morang","2016","04","12","20.6"
"168","1319","Biratnagar Airport","Morang","2016","04","13","19.7"
"168","1319","Biratnagar Airport","Morang","2016","04","14","21.5"
"168","1319","Biratnagar Airport","Morang","2016","04","15","23"
"168","1319","Biratnagar Airport","Morang","2016","04","16","24.8"
"168","1319","Biratnagar Airport","Morang","2016","04","17","23"
"168","1319","Biratnagar Airport","Morang","2016","04","18","23.8"
"168","1319","Biratnagar Airport","Morang","2016","04","19","22.5"
"168","1319","Biratnagar Airport","Morang","2016","04","20","25"
"168","1319","Biratnagar Airport","Morang","2016","04","21","23.2"
"168","1319","Biratnagar Airport","Morang","2016","04","22","24.3"
"168","1319","Biratnagar Airport","Morang","2016","04","23","23"
"168","1319","Biratnagar Airport","Morang","2016","04","24","22.7"
"168","1319","Biratnagar Airport","Morang","2016","04","25","22.8"
"168","1319","Biratnagar Airport","Morang","2016","04","26","19.2"
"168","1319","Biratnagar Airport","Morang","2016","04","27","24"
"168","1319","Biratnagar Airport","Morang","2016","04","28","25.8"
"168","1319","Biratnagar Airport","Morang","2016","04","29","22.5"
"168","1319","Biratnagar Airport","Morang","2016","04","30","24.6"
"168","1319","Biratnagar Airport","Morang","2016","05","01","23"
"168","1319","Biratnagar Airport","Morang","2016","05","02","25.7"
"168","1319","Biratnagar Airport","Morang","2016","05","03","23"
"168","1319","Biratnagar Airport","Morang","2016","05","04","20"
"168","1319","Biratnagar Airport","Morang","2016","05","05","22.6"
"168","1319","Biratnagar Airport","Morang","2016","05","06","21.5"
"168","1319","Biratnagar Airport","Morang","2016","05","07","21.3"
"168","1319","Biratnagar Airport","Morang","2016","05","08","22.3"
"168","1319","Biratnagar Airport","Morang","2016","05","09","25"
"168","1319","Biratnagar Airport","Morang","2016","05","10","26"
"168","1319","Biratnagar Airport","Morang","2016","05","11","21.5"
"168","1319","Biratnagar Airport","Morang","2016","05","12","22.8"
"168","1319","Biratnagar Airport","Morang","2016","05","13","20.7"
"168","1319","Biratnagar Airport","Morang","2016","05","14","21.4"
"168","1319","Biratnagar Airport","Morang","2016","05","15","23.8"
"168","1319","Biratnagar Airport","Morang","2016","05","16","24.3"
"168","1319","Biratnagar Airport","Morang","2016","05","17","25.1"
"168","1319","Biratnagar Airport","Morang","2016","05","18","20.5"
"168","1319","Biratnagar Airport","Morang","2016","05","19","23.4"
"168","1319","Biratnagar Airport","Morang","2016","05","20","23.2"
"168","1319","Biratnagar Airport","Morang","2016","05","21","24.7"
"168","1319","Biratnagar Airport","Morang","2016","05","22","24"
"168","1319","Biratnagar Airport","Morang","2016","05","23","25.5"
"168","1319","Biratnagar Airport","Morang","2016","05","24","21.9"
"168","1319","Biratnagar Airport","Morang","2016","05","25","24.6"
"168","1319","Biratnagar Airport","Morang","2016","05","26","24.3"
"168","1319","Biratnagar Airport","Morang","2016","05","27","21.8"
"168","1319","Biratnagar Airport","Morang","2016","05","28","23.3"
"168","1319","Biratnagar Airport","Morang","2016","05","29","25"
"168","1319","Biratnagar Airport","Morang","2016","05","30","23.5"
"168","1319","Biratnagar Airport","Morang","2016","05","31","23.8"
"168","1319","Biratnagar Airport","Morang","2016","06","01","22.7"
"168","1319","Biratnagar Airport","Morang","2016","06","02","25.2"
"168","1319","Biratnagar Airport","Morang","2016","06","03","26.6"
"168","1319","Biratnagar Airport","Morang","2016","06","04","27.2"
"168","1319","Biratnagar Airport","Morang","2016","06","05","26.5"
"168","1319","Biratnagar Airport","Morang","2016","06","06","26.1"
"168","1319","Biratnagar Airport","Morang","2016","06","07","25.5"
"168","1319","Biratnagar Airport","Morang","2016","06","08","25.5"
"168","1319","Biratnagar Airport","Morang","2016","06","09","22.3"
"168","1319","Biratnagar Airport","Morang","2016","06","10","26.7"
"168","1319","Biratnagar Airport","Morang","2016","06","11","25.2"
"168","1319","Biratnagar Airport","Morang","2016","06","12","26"
"168","1319","Biratnagar Airport","Morang","2016","06","13","25"
"168","1319","Biratnagar Airport","Morang","2016","06","14","25.5"
"168","1319","Biratnagar Airport","Morang","2016","06","15","26"
"168","1319","Biratnagar Airport","Morang","2016","06","16","26"
"168","1319","Biratnagar Airport","Morang","2016","06","17","26.5"
"168","1319","Biratnagar Airport","Morang","2016","06","18","26"
"168","1319","Biratnagar Airport","Morang","2016","06","19","26.5"
"168","1319","Biratnagar Airport","Morang","2016","06","20","26.5"
"168","1319","Biratnagar Airport","Morang","2016","06","21","25.2"
"168","1319","Biratnagar Airport","Morang","2016","06","22","25.5"
"168","1319","Biratnagar Airport","Morang","2016","06","23","25.3"
"168","1319","Biratnagar Airport","Morang","2016","06","24","24"
"168","1319","Biratnagar Airport","Morang","2016","06","25","25.2"
"168","1319","Biratnagar Airport","Morang","2016","06","26","25.5"
"168","1319","Biratnagar Airport","Morang","2016","06","27","26.3"
"168","1319","Biratnagar Airport","Morang","2016","06","28","27.5"
"168","1319","Biratnagar Airport","Morang","2016","06","29","28"
"168","1319","Biratnagar Airport","Morang","2016","06","30","28"
"168","1319","Biratnagar Airport","Morang","2016","07","01","26.2"
"168","1319","Biratnagar Airport","Morang","2016","07","02","27"
"168","1319","Biratnagar Airport","Morang","2016","07","03","27"
"168","1319","Biratnagar Airport","Morang","2016","07","04","26"
"168","1319","Biratnagar Airport","Morang","2016","07","05","26"
"168","1319","Biratnagar Airport","Morang","2016","07","06","26.2"
"168","1319","Biratnagar Airport","Morang","2016","07","07","26.5"
"168","1319","Biratnagar Airport","Morang","2016","07","08","27.3"
"168","1319","Biratnagar Airport","Morang","2016","07","09","26.2"
"168","1319","Biratnagar Airport","Morang","2016","07","10","27.2"
"168","1319","Biratnagar Airport","Morang","2016","07","11","27.2"
"168","1319","Biratnagar Airport","Morang","2016","07","12","27.3"
"168","1319","Biratnagar Airport","Morang","2016","07","13","26.5"
"168","1319","Biratnagar Airport","Morang","2016","07","14","26.5"
"168","1319","Biratnagar Airport","Morang","2016","07","15","26.7"
"168","1319","Biratnagar Airport","Morang","2016","07","16","25.5"
"168","1319","Biratnagar Airport","Morang","2016","07","17","25"
"168","1319","Biratnagar Airport","Morang","2016","07","18","25"
"168","1319","Biratnagar Airport","Morang","2016","07","19","26.3"
"168","1319","Biratnagar Airport","Morang","2016","07","20","25"
"168","1319","Biratnagar Airport","Morang","2016","07","21","25.5"
"168","1319","Biratnagar Airport","Morang","2016","07","22","25.3"
"168","1319","Biratnagar Airport","Morang","2016","07","23","24.8"
"168","1319","Biratnagar Airport","Morang","2016","07","24","24.8"
"168","1319","Biratnagar Airport","Morang","2016","07","25","24.9"
"168","1319","Biratnagar Airport","Morang","2016","07","26","25.3"
"168","1319","Biratnagar Airport","Morang","2016","07","27","25.5"
"168","1319","Biratnagar Airport","Morang","2016","07","28","25.7"
"168","1319","Biratnagar Airport","Morang","2016","07","29","26.5"
"168","1319","Biratnagar Airport","Morang","2016","07","30","25.6"
"168","1319","Biratnagar Airport","Morang","2016","07","31","26.5"
"168","1319","Biratnagar Airport","Morang","2016","08","01","26.6"
"168","1319","Biratnagar Airport","Morang","2016","08","02","24.6"
"168","1319","Biratnagar Airport","Morang","2016","08","03","26"
"168","1319","Biratnagar Airport","Morang","2016","08","04","27.9"
"168","1319","Biratnagar Airport","Morang","2016","08","05","27.6"
"168","1319","Biratnagar Airport","Morang","2016","08","06","27.8"
"168","1319","Biratnagar Airport","Morang","2016","08","07","26.5"
"168","1319","Biratnagar Airport","Morang","2016","08","08","26.6"
"168","1319","Biratnagar Airport","Morang","2016","08","09","26.6"
"168","1319","Biratnagar Airport","Morang","2016","08","10","26.5"
"168","1319","Biratnagar Airport","Morang","2016","08","11","27.8"
"168","1319","Biratnagar Airport","Morang","2016","08","12","27.5"
"168","1319","Biratnagar Airport","Morang","2016","08","13","27.2"
"168","1319","Biratnagar Airport","Morang","2016","08","14","26.8"
"168","1319","Biratnagar Airport","Morang","2016","08","15","27.5"
"168","1319","Biratnagar Airport","Morang","2016","08","16","28"
"168","1319","Biratnagar Airport","Morang","2016","08","17","26.2"
"168","1319","Biratnagar Airport","Morang","2016","08","18","28"
"168","1319","Biratnagar Airport","Morang","2016","08","19","27.1"
"168","1319","Biratnagar Airport","Morang","2016","08","20","27"
"168","1319","Biratnagar Airport","Morang","2016","08","21","25.4"
"168","1319","Biratnagar Airport","Morang","2016","08","22","25.3"
"168","1319","Biratnagar Airport","Morang","2016","08","23","25"
"168","1319","Biratnagar Airport","Morang","2016","08","24","26.8"
"168","1319","Biratnagar Airport","Morang","2016","08","25","27.2"
"168","1319","Biratnagar Airport","Morang","2016","08","26","22.7"
"168","1319","Biratnagar Airport","Morang","2016","08","27","27.5"
"168","1319","Biratnagar Airport","Morang","2016","08","28","28.1"
"168","1319","Biratnagar Airport","Morang","2016","08","29","26"
"168","1319","Biratnagar Airport","Morang","2016","08","30","27.1"
"168","1319","Biratnagar Airport","Morang","2016","08","31","25.5"
"168","1319","Biratnagar Airport","Morang","2016","09","01","25.3"
"168","1319","Biratnagar Airport","Morang","2016","09","02","25.3"
"168","1319","Biratnagar Airport","Morang","2016","09","03","24"
"168","1319","Biratnagar Airport","Morang","2016","09","04","26.3"
"168","1319","Biratnagar Airport","Morang","2016","09","05","25.5"
"168","1319","Biratnagar Airport","Morang","2016","09","06","26.7"
"168","1319","Biratnagar Airport","Morang","2016","09","07","25.6"
"168","1319","Biratnagar Airport","Morang","2016","09","08","26.5"
"168","1319","Biratnagar Airport","Morang","2016","09","09","26"
"168","1319","Biratnagar Airport","Morang","2016","09","10","26"
"168","1319","Biratnagar Airport","Morang","2016","09","11","26"
"168","1319","Biratnagar Airport","Morang","2016","09","12","24.5"
"168","1319","Biratnagar Airport","Morang","2016","09","13","25.8"
"168","1319","Biratnagar Airport","Morang","2016","09","14","25.2"
"168","1319","Biratnagar Airport","Morang","2016","09","15","25.2"
"168","1319","Biratnagar Airport","Morang","2016","09","16","25.6"
"168","1319","Biratnagar Airport","Morang","2016","09","17","24"
"168","1319","Biratnagar Airport","Morang","2016","09","18","23.7"
"168","1319","Biratnagar Airport","Morang","2016","09","19","25.7"
"168","1319","Biratnagar Airport","Morang","2016","09","20","25.3"
"168","1319","Biratnagar Airport","Morang","2016","09","21","23.5"
"168","1319","Biratnagar Airport","Morang","2016","09","22","23.9"
"168","1319","Biratnagar Airport","Morang","2016","09","23","25"
"168","1319","Biratnagar Airport","Morang","2016","09","24","24"
"168","1319","Biratnagar Airport","Morang","2016","09","25","23"
"168","1319","Biratnagar Airport","Morang","2016","09","26","22.7"
"168","1319","Biratnagar Airport","Morang","2016","09","27","25"
"168","1319","Biratnagar Airport","Morang","2016","09","28","25"
"168","1319","Biratnagar Airport","Morang","2016","09","29","25.7"
"168","1319","Biratnagar Airport","Morang","2016","09","30","25.1"
"168","1319","Biratnagar Airport","Morang","2016","10","01","26"
"168","1319","Biratnagar Airport","Morang","2016","10","02","25.7"
"168","1319","Biratnagar Airport","Morang","2016","10","03","25"
"168","1319","Biratnagar Airport","Morang","2016","10","04","25"
"168","1319","Biratnagar Airport","Morang","2016","10","05","25.9"
"168","1319","Biratnagar Airport","Morang","2016","10","06","25"
"168","1319","Biratnagar Airport","Morang","2016","10","07","24.8"
"168","1319","Biratnagar Airport","Morang","2016","10","08","24.3"
"168","1319","Biratnagar Airport","Morang","2016","10","09","25.2"
"168","1319","Biratnagar Airport","Morang","2016","10","10","23.9"
"168","1319","Biratnagar Airport","Morang","2016","10","11","24.4"
"168","1319","Biratnagar Airport","Morang","2016","10","12","24"
"168","1319","Biratnagar Airport","Morang","2016","10","13","24"
"168","1319","Biratnagar Airport","Morang","2016","10","14","21.9"
"168","1319","Biratnagar Airport","Morang","2016","10","15","22"
"168","1319","Biratnagar Airport","Morang","2016","10","16","20.8"
"168","1319","Biratnagar Airport","Morang","2016","10","17","20.4"
"168","1319","Biratnagar Airport","Morang","2016","10","18","24"
"168","1319","Biratnagar Airport","Morang","2016","10","19","20.5"
"168","1319","Biratnagar Airport","Morang","2016","10","20","20.1"
"168","1319","Biratnagar Airport","Morang","2016","10","21","19.5"
"168","1319","Biratnagar Airport","Morang","2016","10","22","19.6"
"168","1319","Biratnagar Airport","Morang","2016","10","23","20.5"
"168","1319","Biratnagar Airport","Morang","2016","10","24","20.2"
"168","1319","Biratnagar Airport","Morang","2016","10","25","18.9"
"168","1319","Biratnagar Airport","Morang","2016","10","26","20"
"168","1319","Biratnagar Airport","Morang","2016","10","27","19.5"
"168","1319","Biratnagar Airport","Morang","2016","10","28","19.5"
